date,val
920801,2023
920802,1080
920803,2717
920804,3180
920805,3180
920806,2835
920807,10
920808,180
920811,3786
920812,0
920814,1080
920815,1080
920816,0
920817,0
920818,2580
920819,2580
920820,2694
920821,2480
920822,2580
920823,480
920824,73
920825,780
920826,2657
920827,780
920829,2816
920830,3180
920831,3180
920901,0
920902,0
920903,3084
920904,0
920905,3590
920906,2815
920907,2580
920908,3275
920909,4040
920910,3665
920911,3480
920912,3180
920913,3180
920914,3180
920915,480
920916,780
920917,2580
920918,2580
920919,2580
920920,180
920921,2880
920923,2436
920924,1080
920925,2580
920926,3510
920928,1680
920929,2934
920930,1608
921001,3180
921002,0
921003,2573
921004,2580
921005,3180
921006,1980
921007,3480
921009,2652
921010,2580
921011,1551
921013,2880
921014,3486
921015,3950
921016,3487
921017,1080
921018,1980
921019,780
921020,480
921021,1416
921022,2483
921023,2580
921024,780
921025,780
921026,1380
921027,2001
921028,780
921029,480
921030,0
921031,0
921101,50
921102,1664
921103,1381
921104,1307
921105,1427
921106,2059
921107,1463
921108,1146
921110,30
921111,0
921112,1440
921113,480
921114,0
921115,540
921117,0
921118,0
921119,480
921120,0
921121,180
921123,39
921124,0
921125,180
921126,0
921128,165
921129,49
921130,0
921201,1111
921202,0
921203,0
921204,0
921205,0
921206,342
921207,132
921208,0
921209,0
921210,0
921211,180
921212,20
921213,0
921215,600
921217,180
921218,399
921219,0
921220,481
921221,318
921222,373
921223,180
921224,0
921225,180
921226,480
921227,324
921228,20
921229,0
921230,60
921231,0
930101,180
930102,515
930103,0
930104,1522
930105,533
930106,480
930107,402
930109,0
930110,1382
930113,645
930114,0
930116,401
930117,480
930118,480
930119,1080
930120,1681
930121,780
930122,780
930123,480
930124,1467
930125,911
930127,480
930128,0
930129,0
930130,567
930131,0
930201,637
930202,1980
930203,1441
930204,0
930205,1793
930206,780
930207,780
930208,887
930209,1419
930210,180
930211,780
930212,2205
930213,1841
930214,0
930215,0
930217,1418
930218,1980
930219,480
930220,0
930221,1339
930222,1383
930223,2404
930224,1980
930225,1260
930227,1800
930301,180
930303,1980
930304,180
930305,2280
930306,180
930307,1501
930308,2118
930309,3196
930310,3225
930313,480
930314,1080
930315,780
930316,2663
930317,2277
930318,2348
930319,2580
930320,2847
930321,2280
930322,2580
930325,4235
930326,2280
930327,0
930328,1804
930329,3180
930330,780
930331,2618
930402,1980
930403,3531
930404,2580
930405,3180
930407,2580
930408,3180
930409,2580
930410,3741
930411,3365
930412,4680
930413,1980
930414,2580
930415,3610
930416,3231
930417,3079
930418,2580
930419,4289
930420,2374
930421,2280
930422,1080
930423,4536
930424,3876
930427,3274
930428,4475
930429,3256
930430,3256
930501,4633
930502,40
930503,2647
930504,3015
930505,4090
930506,513
930507,2513
930508,2342
930509,818
930510,2528
930511,2342
930512,2037
930513,2864
930514,818
930515,2647
930516,1501
930517,124
930518,3800
930519,2037
930520,2037
930521,3256
930522,1489
930523,4150
930524,3561
930525,3256
930526,4515
930527,2037
930528,3872
930531,3667
930601,4880
930602,3549
930603,4170
930604,3256
930605,4372
930606,3604
930608,3256
930609,3551
930610,2037
930611,3338
930612,4071
930613,4536
930614,4475
930615,4797
930616,0
930617,1732
930618,2037
930619,5363
930620,2689
930621,31
930622,513
930623,2647
930624,4250
930625,3724
930626,4310
930627,3866
930628,5123
930629,3549
930630,4280
930701,4629
930702,4511
930703,0
930704,3412
930705,3549
930706,3295
930707,3914
930708,4475
930709,4475
930710,4475
930711,3812
930712,1548
930713,2773
930714,2244
930715,3725
930716,231
930717,2647
930718,2647
930719,3271
930720,3577
930721,2647
930722,3658
930723,3913
930724,3909
930725,3579
930725,3579
930726,4320
930727,4022
930728,4475
930729,818
930730,222
930731,2037
930801,3256
930802,3561
930803,2647
930804,3256
930805,2142
930806,1563
930807,2647
930808,2037
930809,2647
930810,3603
930811,818
930812,3767
930813,0
930814,513
930815,1659
930816,3561
930817,2342
930818,2408
930819,2037
930820,2037
930821,992
930822,73
930823,2647
930824,3091
930825,3695
930826,818
930827,2647
930828,238
930829,1123
930830,1615
930831,2037
930901,2037
930902,2037
930903,3456
930904,0
930905,0
930906,3714
930907,3640
930909,2443
930910,2342
930911,2037
930912,0
930913,2264
930914,0
930915,0
930916,2375
930917,2677
930918,2952
930919,3257
930920,2342
930921,2342
930922,2726
930923,2037
930924,3445
930925,3256
930926,1526
930927,2207
930928,1123
930929,2037
930930,2647
931002,3602
931003,3256
931004,2647
931005,3822
931006,3854
931007,0
931008,0
931009,0
931010,2037
931011,3327
931012,2037
931013,2590
931014,2037
931015,2037
931016,1476
931017,818
931018,1427
931019,0
931020,1123
931021,2037
931022,1202
931023,525
931024,0
931025,0
931026,0
931027,818
931028,1269
931029,818
931030,715
931031,818
931101,583
931102,513
931103,1513
931104,555
931105,2154
931106,1439
931107,513
931108,265
931109,0
931110,2084
931111,0
931112,1381
931114,298
931115,1590
931116,208
931117,0
931118,513
931119,375
931120,1622
931121,1025
931122,513
931123,208
931124,0
931125,513
931126,1123
931127,818
931128,0
931129,249
931130,182
931201,818
931202,1381
931203,818
931204,2109
931205,513
931206,911
931207,208
931208,0
931209,0
931210,0
931211,513
931212,251
931213,2037
931214,217
931215,279
931216,0
931217,0
931218,0
931219,256
931220,2037
931221,0
931222,225
931223,891
931224,676
931225,1076
931226,545
931227,246
931228,208
931229,1930
931230,1512
931231,468
940101,119
940102,429
940103,0
940104,1844
940105,0
940106,1392
940107,1427
940108,942
940109,513
940110,1387
940111,1444
940112,818
940113,1472
940114,818
940115,513
940116,0
940117,2037
940118,1123
940119,1279
940120,101
940121,513
940122,269
940123,717
940124,513
940125,2037
940126,1630
940127,818
940128,2037
940129,818
940130,1732
940131,0
940201,2037
940202,1123
940203,532
940204,1123
940205,0
940206,0
940207,0
940208,0
940209,1357
940210,2166
940211,1315
940212,1359
940213,2037
940214,699
940215,821
940216,1123
940217,1123
940218,2647
940219,1123
940220,1123
940221,1123
940222,513
940223,2037
940224,0
940225,1703
940226,1123
940227,1465
940228,3256
940301,818
940302,1506
940303,1127
940305,3785
940306,3256
940307,1468
940308,365
940309,0
940310,1545
940311,1732
940312,3256
940313,598
940314,1866
940315,1489
940316,2037
940317,835
940318,2342
940320,2193
940321,1615
940322,1617
940324,3256
940325,0
940326,3425
940327,513
940328,1383
940329,1474
940330,208
940331,1123
940401,3256
940402,4110
940403,2711
940404,2647
940405,3256
940406,2037
940407,2037
940408,2647
940409,1732
940410,0
940411,1123
940412,1669
940413,2396
940414,3836
940415,4080
940416,3256
940417,2647
940418,3409
940419,3529
940421,1513
940422,2037
940423,1482
940424,2037
940425,4040
940427,3838
940428,0
940429,3256
940430,1257
940501,2037
940502,1439
940503,3813
940504,3561
940505,2411
940506,4475
940507,4475
940508,2449
940509,3561
940510,4561
940511,513
940512,0
940513,1123
940514,2116
940515,3322
940516,513
940517,3256
940518,3675
940520,3256
940521,4566
940522,4246
940523,208
940524,1535
940525,2163
940526,208
940527,208
940528,1510
940529,3589
940530,3525
940531,3256
940601,2647
940602,1123
940603,3851
940604,2037
940605,4270
940606,3256
940607,5085
940608,4230
940609,3866
940610,4171
940611,4475
940612,4280
940613,4608
940614,4725
940615,0
940616,4354
940617,4456
940618,3418
940619,513
940620,818
940621,3441
940622,95
940623,2647
940624,4180
940625,4864
940626,6060
940627,0
940628,5500
940629,0
940630,0
940701,5829
940702,2679
940703,3866
940704,4533
940705,4959
940706,4171
940707,4280
940708,3256
940709,1572
940710,4781
940711,5533
940712,4475
940713,5999
940714,4895
940715,5408
940716,4726
940717,4881
940718,0
940719,84
940720,3256
940721,3866
940722,3256
940723,2792
940724,3256
940725,3256
940725,3256
940726,3256
940727,2167
940728,3256
940729,1123
940731,2391
940801,2898
940802,0
940803,2647
940804,3256
940805,2037
940806,2647
940807,4725
940808,4809
940809,0
940810,3512
940811,3256
940812,2718
940813,3256
940814,4246
940815,2647
940816,1123
940817,2647
940818,3699
940819,3840
940820,2342
940821,0
940822,1427
940823,2647
940824,3306
940825,1123
940827,42
940828,3256
940829,2647
940830,2582
940831,2647
940901,136
940902,2090
940903,2793
940904,585
940905,2647
940906,818
940907,2101
940908,2687
940909,3256
940910,2951
940911,0
940912,2951
940913,208
940914,113
940915,2674
940916,2092
940917,3256
940918,1358
940919,2647
940920,1123
940921,513
940922,2479
940923,2172
940924,1507
940925,1534
940926,2037
940927,3442
940928,3427
940929,2342
940930,3478
941001,0
941002,0
941003,3262
941004,2037
941005,0
941006,0
941007,0
941008,0
941009,2037
941010,1544
941011,1123
941012,1501
941013,2343
941014,2281
941015,0
941016,0
941017,0
941018,1445
941019,0
941020,1732
941021,1123
941022,1492
941023,1202
941024,0
941025,1504
941027,818
941028,2066
941029,125
941030,1482
941031,2647
941101,818
941102,818
941103,0
941104,0
941105,1841
941106,764
941107,508
941108,0
941109,1441
941110,656
941111,700
941112,0
941113,2037
941114,1139
941115,1032
941116,468
941117,0
941118,1393
941119,2331
941120,264
941121,1123
941122,513
941124,0
941125,513
941126,0
941127,0
941128,1123
941129,818
941130,956
941201,0
941202,435
941203,0
941204,0
941205,0
941206,0
941208,0
941209,1137
941210,1189
941211,672
941212,1427
941213,29
941214,392
941215,1671
941216,0
941217,863
941218,319
941219,240
941221,39
941222,261
941223,0
941224,29
941225,818
941226,901
941227,818
941228,1452
941229,513
941230,1123
941231,208
950101,1437
950102,208
950103,0
950104,0
950105,19
950107,2037
950109,0
950110,341
950111,513
950112,260
950113,1123
950114,513
950115,513
950116,20
950117,2037
950118,2062
950119,1245
950120,818
950121,296
950122,513
950123,1270
950124,566
950125,658
950126,0
950127,30
950128,0
950129,2647
950130,1333
950131,943
950201,220
950202,1000
950203,513
950204,1562
950205,1123
950206,2173
950207,1492
950208,229
950209,1123
950211,2572
950212,1371
950214,30
950215,2259
950216,0
950217,2112
950218,741
950219,2257
950220,1136
950221,1567
950222,0
950223,2688
950224,2647
950225,2383
950226,1451
950227,1458
950228,2647
950301,208
950302,495
950303,818
950305,2854
950306,1510
950307,2087
950308,1876
950309,1123
950310,1478
950311,2374
950312,2116
950313,2647
950314,2187
950315,2563
950316,2037
950317,2647
950318,0
950319,2284
950320,3587
950321,3226
950323,2221
950324,2113
950325,0
950326,3256
950327,3256
950328,3256
950330,3672
950331,2037
950401,2037
950402,2927
950403,1144
950404,208
950405,2706
950406,4780
950407,4654
950408,3891
950409,3286
950410,604
950412,2057
950413,2037
950414,4296
950416,3548
950417,3255
950418,1139
950419,2647
950420,280
950421,2037
950422,1732
950423,1598
950424,2037
950425,2380
950426,3798
950427,3606
950428,3256
950430,3620
950501,2647
950502,2647
950503,4780
950504,3770
950505,4287
950506,3560
950507,4030
950508,2647
950509,3333
950510,2739
950511,3561
950512,3428
950513,4030
950514,4171
950515,3346
950516,4190
950517,4475
950518,1507
950519,3256
950520,3682
950521,4475
950522,4694
950523,4475
950524,4475
950525,3256
950527,4180
950528,3448
950529,2037
950530,818
950531,2647
950601,3741
950602,1528
950603,4160
950604,3256
950605,3839
950606,3674
950607,4693
950608,3256
950609,4252
950610,2835
950611,3256
950612,2247
950613,3334
950614,4938
950615,1123
950616,2037
950617,3850
950618,3256
950619,3256
950620,4758
950621,4661
950622,3256
950623,4804
950625,4011
950626,1869
950627,1123
950628,4475
950629,2167
950630,1549
950701,0
950702,3256
950703,208
950704,5278
950705,4475
950706,2647
950707,4475
950708,3305
950709,4475
950710,3928
950711,3599
950712,3961
950713,4829
950714,4280
950715,2647
950716,1561
950717,513
950718,2342
950719,2647
950720,2647
950721,3299
950722,3319
950723,4636
950724,3866
950725,3615
950725,3615
950726,5085
950727,0
950728,4475
950729,5493
950730,4475
950731,5207
950801,818
950802,3217
950803,4729
950804,513
950805,3941
950806,3860
950807,3561
950808,2647
950809,3283
950810,3920
950811,0
950812,3256
950813,3256
950814,0
950815,2037
950816,2647
950817,208
950818,2154
950819,1547
950820,3256
950821,513
950822,2248
950823,1008
950824,145
950825,2647
950826,0
950827,2647
950828,2281
950829,2647
950830,3037
950831,0
950901,0
950902,3588
950903,2037
950904,2319
950905,3256
950906,2971
950907,818
950908,208
950909,1526
950910,1532
950911,2037
950912,3298
950913,0
950914,2647
950915,0
950916,182
950917,1383
950918,0
950919,0
950920,2749
950921,3588
950922,139
950923,859
950924,21
950925,2647
950927,2721
950928,2843
950929,513
951001,1267
951002,2845
951003,2647
951004,1123
951005,1420
951006,1691
951007,818
951008,2037
951009,2839
951010,3377
951011,1567
951012,1568
951013,2037
951014,1732
951015,513
951016,818
951017,2037
951018,0
951019,0
951020,1580
951021,513
951022,0
951024,1123
951025,1123
951026,1501
951027,1441
951028,1874
951029,513
951030,21
951031,0
951101,0
951103,2761
951104,1123
951105,1123
951106,0
951107,0
951108,1123
951109,0
951110,2931
951111,0
951112,675
951113,513
951114,1732
951115,938
951116,1866
951117,818
951118,1820
951119,0
951120,0
951121,101
951122,0
951123,0
951124,1744
951125,0
951126,0
951128,1732
951129,0
951130,0
951201,0
951202,0
951203,0
951204,0
951205,0
951206,0
951207,0
951208,229
951209,0
951210,0
951211,0
951212,336
951213,20
951214,0
951215,0
951216,0
951217,0
951218,0
951219,0
951220,1296
951221,1384
951222,1392
951223,208
951224,1522
951225,513
951226,409
951227,536
951228,0
951229,0
951230,1343
951231,818
960101,0
960103,0
960104,0
960105,0
960106,0
960107,0
960108,0
960109,299
960110,365
960111,0
960112,0
960113,372
960114,553
960115,0
960116,0
960117,0
960118,0
960119,1183
960121,1447
960122,277
960123,1364
960124,1408
960125,0
960127,873
960128,513
960129,2144
960130,1433
960131,0
960201,2037
960202,261
960203,155
960204,1123
960205,455
960206,513
960207,1268
960208,0
960209,1498
960210,1123
960211,2647
960212,29
960213,818
960214,818
960215,1460
960216,2037
960217,286
960218,0
960219,2734
960220,1993
960222,0
960223,2037
960224,1163
960225,0
960226,3552
960227,2342
960228,1427
960301,2319
960302,1796
960303,1842
960305,0
960306,0
960307,29
960308,338
960309,0
960310,818
960311,513
960312,0
960313,3528
960314,5097
960315,2037
960316,513
960317,2366
960318,3447
960319,2037
960320,0
960322,0
960323,2647
960324,4274
960325,3983
960326,0
960327,526
960328,1430
960329,4030
960330,2647
960331,3002
960401,2679
960402,3432
960403,0
960404,3675
960405,1449
960406,1488
960407,0
960408,0
960409,2647
960410,2659
960411,3825
960412,4475
960413,2951
960414,3481
960415,3649
960417,4100
960418,3256
960419,3969
960420,2647
960421,3265
960423,3007
960424,1557
960425,0
960426,2842
960427,3256
960428,0
960429,0
960430,0
960501,3727
960502,4907
960503,5147
960504,2647
960505,3647
960506,4189
960507,4210
960508,5000
960509,4987
960510,5567
960511,3256
960512,3866
960513,5663
960514,0
960515,4329
960516,3256
960518,3073
960519,2949
960520,3256
960521,3275
960522,2647
960523,0
960524,3548
960525,3256
960526,4544
960527,0
960528,3256
960529,3290
960530,5515
960531,4837
960601,4390
960602,4475
960603,0
960604,4812
960605,4270
960606,0
960607,5695
960608,0
960609,5160
960610,0
960611,5277
960612,4260
960613,3701
960614,1544
960615,483
960616,1123
960617,3510
960618,4290
960619,4729
960620,3513
960621,4554
960622,2647
960623,818
960624,3269
960625,4001
960626,4250
960627,208
960628,124
960629,0
960630,0
960701,1123
960702,2046
960703,3561
960704,2692
960705,2647
960706,2701
960707,2647
960708,2037
960709,1533
960710,1538
960711,0
960712,2129
960713,3010
960714,0
960715,2647
960716,745
960717,0
960718,2467
960719,0
960720,3256
960721,4475
960722,0
960723,4619
960724,2037
960725,2037
960725,2037
960726,2766
960727,2150
960728,1597
960729,2818
960730,3256
960731,1574
960801,208
960802,3406
960803,1555
960804,2037
960805,3854
960806,3180
960807,3440
960808,513
960809,20
960810,513
960811,3256
960812,3256
960813,3256
960814,3256
960815,4109
960817,3256
960818,0
960819,0
960820,2037
960821,2647
960822,1557
960823,1575
960824,0
960825,1956
960826,2396
960827,0
960828,1540
960829,1566
960830,104
960831,0
960901,2647
960902,3256
960903,1522
960904,2037
960905,2647
960906,2037
960907,2647
960908,2647
960909,3066
960910,0
960911,818
960912,513
960913,0
960914,398
960915,0
960916,1732
960917,0
960918,31
960928,1511
960929,0
961005,0
961006,0
961007,1558
961008,0
961009,729
961010,529
961011,0
961012,0
961013,2776
961014,0
961015,2647
961016,1490
961017,1457
961018,184
961019,0
961020,3256
961021,0
961022,0
961023,0
961024,986
961025,513
961027,0
961029,0
961030,1132
961031,685
961101,0
961102,1496
961103,0
961104,0
961105,818
961106,0
961107,0
961108,1123
961109,1123
961110,873
961111,378
961112,225
961113,0
961114,0
961115,0
961116,0
961117,0
961118,461
961119,0
961120,693
961121,0
961122,0
961123,0
961124,0
961125,0
961126,0
961127,30
961128,378
961129,0
961130,818
961201,0
961202,0
961203,1431
961204,528
961205,0
961206,0
961207,0
961208,964
961209,0
961210,0
961211,208
961212,0
961213,0
961214,0
961216,1486
961217,249
961218,1375
961219,1406
961220,0
961221,0
961223,0
961224,513
961225,932
961226,0
961227,0
961228,0
961229,1850
961230,0
961231,0
970101,0
970102,0
970103,0
970104,0
970105,0
970106,0
970111,0
970112,0
970114,28
970115,0
970116,431
970117,296
970118,28
970119,0
970120,0
970121,0
970122,0
970123,0
970124,0
970127,0
970128,1486
970129,0
970130,1264
970131,1222
970201,0
970202,0
970203,0
970204,1193
970205,0
970206,270
970207,1565
970208,1123
970209,894
970210,0
970211,1253
970212,0
970213,0
970214,0
970215,0
970217,0
970218,0
970219,818
970220,0
970221,0
970222,2064
970223,1886
970224,330
970225,396
970226,0
970227,2609
970228,0
970302,2213
970303,0
970304,2737
970305,2647
970306,972
970307,0
970308,1777
970309,0
970310,0
970311,2038
970312,2038
970313,3257
970314,3392
970316,3726
970317,3517
970318,2952
970319,3309
970320,1123
970321,2455
970322,3274
970323,1501
970324,0
970325,3545
970326,938
970327,1470
970328,4155
970330,2647
970331,1123
970401,1849
970402,0
970404,800
970405,0
970406,0
970407,1933
970408,2805
970409,1649
970410,0
970411,2038
970413,0
970414,1167
970415,1464
970416,3328
970417,3046
970419,2647
970420,4120
970421,2991
970422,2038
970423,2657
970424,209
970425,514
970426,0
970427,1700
970428,1674
970429,3666
970430,3257
970501,0
970502,696
970503,1733
970504,1539
970505,2952
970506,3538
970507,2647
970508,4200
970509,2674
970510,1557
970511,2038
970512,818
970513,1123
970514,3257
970515,3121
970516,82
970517,0
970518,3866
970519,2038
970520,0
970522,818
970523,818
970524,2038
970525,0
970527,2647
970528,2647
970529,2038
970530,0
970531,3436
970603,0
970604,3321
970605,3866
970606,514
970607,331
970608,0
970609,818
970611,2038
970612,3778
970613,0
970615,2342
970616,229
970617,2272
970618,4062
970619,1556
970620,4290
970621,4096
970622,2647
970623,3691
970624,2038
970625,0
970628,0
970629,0
970630,2647
970701,4663
970702,3508
970703,3257
970704,4290
970705,3164
970706,5263
970707,2647
970708,4829
970709,1123
970710,3257
970711,3276
970712,1535
970713,3866
970714,3257
970715,4476
970716,3257
970717,3257
970718,3257
970719,0
970720,514
970721,2038
970722,0
970723,209
970724,2647
970725,3562
970725,3562
970726,3718
970727,2038
970728,289
970729,209
970730,41
970731,209
970801,1453
970802,1123
970803,0
970804,0
970805,1123
970806,209
970807,3257
970808,1564
970809,3400
970810,2848
970811,1123
970812,209
970813,1592
970814,2080
970815,3012
970816,3552
970817,2647
970818,3964
970819,0
970820,3257
970821,3306
970822,2038
970824,1366
970825,0
970826,2038
970827,2647
970828,2647
970829,2647
970830,3257
970831,3257
970901,3257
970902,2238
970903,1630
970904,1123
970905,2038
970906,0
970907,2038
970908,3257
970909,818
970910,2038
970911,0
970913,1637
970916,0
970918,3257
970919,818
970920,41
970921,209
970922,0
970923,2038
970924,0
970925,1873
970926,1123
971002,3257
971003,0
971004,2140
971005,1123
971007,2911
971008,1421
971009,1719
971010,0
971011,1520
971012,3513
971013,3549
971014,1536
971015,1123
971016,0
971017,0
971018,1123
971019,0
971020,2760
971021,0
971022,1512
971023,209
971024,2143
971025,561
971026,818
971027,1218
971028,721
971029,1621
971030,2367
971031,0
971101,2294
971102,935
971104,642
971105,0
971106,0
971107,580
971108,0
971109,0
971110,0
971111,514
971112,0
971113,0
971114,0
971115,0
971116,514
971117,209
971118,663
971119,1331
971120,0
971121,2453
971122,0
971123,1190
971124,140
971125,0
971126,0
971127,0
971128,0
971129,818
971130,894
971201,0
971202,0
971203,0
971204,0
971205,29
971206,0
971207,381
971208,0
971210,2369
971211,0
971212,0
971213,818
971214,0
971215,0
971216,138
971217,0
971218,0
971219,109
971220,0
971221,0
971222,164
971223,0
971224,0
971227,733
971228,209
971229,908
971230,0
971231,0
980101,361
980102,0
980103,0
980104,0
980105,0
980106,1376
980107,1123
980108,1405
980109,0
980110,0
980111,1158
980112,1357
980113,0
980114,0
980115,1452
980116,687
980117,1491
980118,0
980119,1238
980120,818
980121,1123
980122,0
980124,1201
980125,818
980126,2288
980127,1228
980129,0
980130,0
980131,2647
980201,2038
980202,1621
980203,887
980204,274
980205,0
980206,158
980207,0
980208,2468
980209,0
980210,0
980211,2058
980212,0
980213,1867
980214,1130
980215,1892
980216,514
980217,1304
980218,209
980219,2496
980220,2038
980221,514
980222,2038
980223,1415
980224,0
980225,2038
980226,2647
980228,3257
980301,2417
980304,2038
980307,0
980308,0
980309,1428
980310,2094
980311,1488
980312,1596
980313,818
980315,818
980316,328
980317,1382
980318,589
980319,4090
980320,704
980321,1210
980322,2224
980323,0
980324,2586
980325,2647
980326,2952
980327,20
980329,3257
980330,216
980331,1324
980401,2038
980402,2647
980403,2647
980404,1467
980405,3257
980407,1367
980408,2952
980410,0
980411,1505
980412,4070
980413,3678
980416,2944
980417,0
980418,1733
980419,3373
980420,2038
980421,0
980422,2038
980423,1530
980425,4310
980426,1399
980427,818
980428,2038
980429,2664
980430,3257
980501,4231
980502,0
980505,3562
980506,209
980507,3147
980508,2358
980509,1123
980510,2647
980512,3257
980513,3599
980514,2952
980515,2844
980516,2294
980517,3257
980519,4514
980520,4260
980521,1123
980522,3562
980523,4415
980524,3257
980525,2847
980527,3860
980528,2038
980529,0
980530,3257
980531,2912
980601,1565
980602,2952
980603,4476
980604,4781
980605,3355
980606,4094
980608,5366
980609,4140
980610,4180
980611,1123
980612,1497
980613,3816
980614,2774
980615,4190
980616,3873
980618,4979
980619,2760
980620,4476
980621,4956
980622,4441
980624,5043
980625,4895
980626,4476
980627,3257
980628,3393
980629,3939
980630,5262
980701,0
980702,0
980703,2065
980704,2385
980705,1123
980706,2038
980707,1776
980708,297
980709,514
980710,818
980711,2519
980712,2952
980713,4476
980714,2356
980715,4027
980716,0
980717,514
980718,2038
980719,2038
980720,3959
980721,3476
980722,3422
980724,146
980725,0
980725,0
980726,0
980727,31
980729,1567
980730,2736
980801,0
980802,0
980803,3411
980804,4171
980805,523
980806,1603
980807,2811
980808,3858
980809,3257
980810,3257
980811,209
980812,209
980813,1591
980814,2038
980816,2647
980817,209
980818,3257
980819,3716
980820,3461
980822,0
980823,2423
980824,2757
980825,3725
980826,1733
980827,209
980828,0
980829,2038
980830,2498
980831,2038
980901,0
980902,0
980903,2038
980904,3438
980905,3311
980906,0
980907,0
980908,3272
980909,3320
980910,514
980912,2872
980913,2647
980914,3944
980915,3355
980916,2038
980917,2782
980918,0
980920,3805
980921,2927
980922,3683
980923,2952
980924,0
980925,2647
980926,209
980928,2647
980929,3562
980930,0
981002,199
981003,2262
981004,3071
981006,2038
981007,1522
981008,0
981009,0
981010,1733
981011,0
981012,0
981013,0
981014,1546
981015,0
981016,3257
981017,3415
981018,1482
981019,1123
981020,0
981021,382
981023,0
981024,1123
981025,969
981026,1486
981028,0
981029,1574
981030,895
981031,30
981101,514
981102,0
981103,0
981104,0
981105,1274
981106,870
981107,1412
981109,209
981111,0
981112,0
981113,0
981114,632
981115,728
981116,10
981117,0
981118,0
981119,0
981120,1743
981121,818
981122,0
981123,305
981124,0
981125,0
981126,0
981127,359
981128,0
981129,0
981130,1409
981201,79
981202,0
981203,0
981204,0
981205,0
981206,0
981207,1349
981208,1434
981209,278
981214,177
981215,514
981216,0
981217,0
981218,0
981219,0
981220,0
981221,2305
981222,1123
981223,0
981224,209
981225,0
981226,0
981230,0
981231,0
990101,40
990102,0
990103,0
990105,1123
990106,0
990107,0
990108,0
990109,2038
990110,0
990111,20
990112,325
990113,3017
990114,1605
990115,0
990116,232
990117,209
990118,2537
990119,836
990120,0
990121,0
990122,2647
990123,1595
990124,0
990125,171
990126,0
990127,1627
990128,1406
990129,858
990131,0
990201,0
990202,2038
990203,1123
990204,209
990205,0
990206,209
990207,1494
990208,617
990209,1466
990210,0
990211,3299
990212,1568
990213,39
990214,311
990215,0
990216,1802
990217,514
990218,0
990219,818
990220,2038
990221,1497
990222,1123
990223,2038
990224,1186
990225,2041
990226,0
990227,3517
990228,2254
990301,2038
990302,4322
990303,2111
990304,0
990305,2038
990306,2038
990307,1669
990308,1357
990309,2097
990310,1432
990311,877
990312,818
990313,137
990314,209
990315,0
990316,2345
990317,4476
990318,67
990319,0
990320,772
990321,1529
990322,1486
990323,3257
990324,2342
990325,0
990326,0
990327,818
990328,2797
990329,2952
990330,2038
990331,2923
990401,4191
990402,0
990405,0
990406,2038
990407,2647
990408,2952
990409,1229
990410,2038
990411,1735
990412,2952
990413,3673
990414,3605
990416,4020
990417,2817
990418,2211
990419,1551
990420,3257
990421,3562
990422,0
990423,4050
990424,488
990425,0
990426,2038
990427,2832
990429,3043
990501,2359
990502,2446
990503,3155
990504,1343
990505,2038
990506,2802
990507,2038
990508,2647
990509,3257
990510,4705
990511,3277
990512,0
990513,0
990514,514
990515,4476
990516,4476
990517,4476
990518,0
990519,2038
990520,4476
990521,2309
990522,2647
990523,0
990524,209
990525,0
990526,937
990527,2952
990528,1532
990529,31
990530,0
990531,0
990601,3257
990602,3446
990603,3257
990604,4200
990605,4476
990606,3257
990608,4457
990610,3633
990611,3257
990612,4476
990613,2679
990614,209
990615,2262
990616,1533
990617,2038
990618,0
990619,3257
990620,0
990621,2058
990622,0
990623,3921
990626,4804
990627,0
990628,0
990629,3257
990630,3829
990701,4476
990702,4858
990703,2038
990704,514
990705,74
990706,104
990707,2800
990708,2647
990709,2708
990710,241
990713,2299
990714,2881
990715,514
990716,2226
990717,2647
990718,0
990719,1570
990720,0
990721,2342
990723,0
990724,2038
990725,0
990725,0
990726,2885
990727,3420
990728,3257
990729,2647
990730,1123
990731,2647
990802,1562
990803,1587
990804,209
990805,1559
990806,1123
990807,209
990808,2595
990809,209
990810,0
990812,2181
990813,2647
990814,1588
990815,514
990816,818
990817,2434
990818,2038
990819,2746
990820,2647
990821,514
990822,2649
990823,3576
990825,3152
990826,0
990827,94
990828,0
990829,2038
990830,2647
990831,2969
990901,3096
990902,285
990903,478
990904,0
990905,2723
990906,2342
990907,1123
990908,3705
990909,2038
990910,2038
990911,2038
990912,2038
990913,2647
990914,0
990915,514
990916,0
990918,593
990919,0
990920,0
990921,2692
990922,2378
990923,1123
990924,0
990925,2647
990926,2708
990927,2698
990928,3806
991006,2647
991007,3726
991008,3257
991009,2405
991012,2241
991013,0
991014,2038
991015,3400
991016,3538
991017,2647
991026,0
991028,2633
991029,514
991030,2659
991031,0
991101,349
991102,0
991103,818
991104,0
991105,0
991106,0
991107,0
991108,0
991109,0
991110,1799
991112,0
991113,0
991114,0
991115,0
991116,0
991119,0
991120,0
991121,0
991122,0
991123,1401
991124,0
991125,1744
991126,965
991127,0
991128,0
991129,0
991130,6
991201,540
991202,0
991203,0
991204,0
991205,0
991206,0
991207,0
991208,0
991209,48
991210,0
991211,0
991212,1399
991214,599
991215,1210
991216,0
991217,713
991218,1346
991219,0
991220,2923
991221,0
991222,0
991223,0
991224,8
991225,0
991226,0
991227,963
991228,0
991230,0
991231,0
000101,0
000102,0
000103,0
000104,1123
000105,658
